Date,UUP,SPY,TLT,SHY,UUP_CHOICE,SPY_CHOICE,TLT_CHOICE,SHY_CHOICE,DateCopy,18W-FRI_FREQ,UUP_LEN,UUP_LEX,UUP_NUL,UUP_R,SPY_LEN,SPY_LEX,SPY_NUL,SPY_R,TLT_LEN,TLT_LEX,TLT_NUL,TLT_R,SHY_LEN,SHY_LEX,SHY_NUL,SHY_R,ALL_R,DETREND_ALL_R,I,DETREND_I
2018-08-06,0.0015890605296344784,0.003667115405533883,0.0005874348763266202,0.0002407540765756444,0.0,1.0,0.0,0.0,2018-08-06,left_only,False,False,1.0,0.0015890605296344784,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0015890605296344784,0.01738767023405452,1.3132261633291755,0.6442294058871482
2018-08-07,-0.0011899439116375143,0.00330229767897805,-0.005197754682854661,-0.0003608508617791717,0.0,1.0,0.0,0.0,2018-08-07,left_only,False,False,1.0,-0.0011899439116375143,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.0011899439116375143,-0.014670375241273015,1.311663497851519,0.6347783187613213
2018-08-08,-0.0011914403484112324,-0.000420314945381528,0.0010114477914944242,0.0001201981073681857,0.0,1.0,0.0,0.0,2018-08-08,left_only,False,False,1.0,-0.0011914403484112324,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0011914403484112324,-0.014889713068907628,1.3101007290366404,0.6253266517326016
2018-08-09,0.005964228981780062,-0.0013661938771468707,0.008418134046221715,0.000602078568207487,0.0,1.0,0.0,0.0,2018-08-09,left_only,False,False,1.0,0.005964228981780062,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.005964228981780062,0.06903109253172923,1.3179144697738119,0.6684936336909112
2018-08-10,0.007114657109470235,-0.006699958933833572,0.007263025499190334,0.0009615671718590235,1.0,0.0,0.0,0.0,2018-08-10,left_only,False,False,1.0,0.007114657109470235,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.007114657109470235,0.07769236806819646,1.3272909793258618,0.7204304871308715
2018-08-13,0.0003924707893045998,-0.003743581596006962,-0.0020721239456895635,-0.0002398953843741891,1.0,0.0,0.0,0.0,2018-08-13,left_only,False,False,1.0,0.0003924707893045998,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0003924707893045998,0.0031113271673797183,1.3278119022641548,0.7226719820776905
2018-08-14,0.003923012513746826,0.006380630660627995,-0.0022425074674128354,0.0,1.0,0.0,0.0,0.0,2018-08-14,left_only,False,False,1.0,0.003923012513746826,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.003923012513746826,0.03950609722533849,1.333020924972639,0.7512219316636798
2018-08-15,0.0,-0.007467416829154971,0.005826798041555614,0.00048019557758505194,1.0,0.0,0.0,0.0,2018-08-15,left_only,False,False,1.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.0009075820584150129,1.333020924972639,0.750540136116614
2018-08-16,-0.0007814900125328039,0.008091576339192219,-8.28828617618349e-05,-0.00024012732152833838,1.0,0.0,0.0,0.0,2018-08-16,left_only,False,False,1.0,-0.0007814900125328039,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.0007814900125328039,-0.00869746508922975,1.3319791824332756,0.7440123394846739
2018-08-17,-0.005084084608750761,0.003520206729187292,0.001241415102881449,0.00036056710689647,1.0,0.0,0.0,0.0,2018-08-17,left_only,False,False,1.0,-0.005084084608750761,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.005084084608750761,-0.05199375065669709,1.3252072875726901,0.7053283474200019
2018-08-20,-0.0023585273481874225,0.0021400941965175058,0.0066954125211486915,0.0006002460622844819,0.0,0.0,1.0,0.0,2018-08-20,left_only,False,False,1.0,-0.0023585273481874225,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0023585273481874225,-0.02583412190510359,1.3220817499429327,0.6871068089096284
2018-08-21,-0.005910101550290925,0.0023453844877663332,-0.003366559237164113,-0.00024034017200136315,0.0,0.0,1.0,0.0,2018-08-21,left_only,False,False,1.0,-0.005910101550290925,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.005910101550290925,-0.06480796372868447,1.3142681125429836,0.6425768157600811
2018-08-22,-0.00277451802508899,-0.0005939232671856587,0.003954706463836555,0.0002403979492857644,0.0,1.0,0.0,0.0,2018-08-22,left_only,False,False,1.0,-0.00277451802508899,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.00277451802508899,-0.03290630549632523,1.3106216519749334,0.621431986755824
2018-08-23,0.00635924206324745,-0.001327792744094669,0.0015591314731016048,-0.00011978430723347255,0.0,1.0,0.0,0.0,2018-08-23,left_only,False,False,1.0,0.00635924206324745,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,0.00635924206324745,0.07416691372761286,1.3189562123131753,0.6675216793051223
2018-08-24,-0.004739254060684428,0.006018358027433557,0.0019661909372115094,0.00011979865723255045,0.0,1.0,0.0,0.0,2018-08-24,left_only,False,False,1.0,-0.004739254060684428,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.004739254060684428,-0.053571476068190016,1.312705343728105,0.63176155763723
2018-08-27,-0.003968237099509886,0.00789546476186298,-0.005724083360707177,-0.0003600280345430473,0.0,1.0,0.0,0.0,2018-08-27,left_only,False,False,1.0,-0.003968237099509886,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.003968237099509886,-0.04735033371592756,1.3074962176823983,0.601847437054213
2018-08-28,0.0,0.00048303272214011983,-0.006003672322075659,-0.0003602541808395143,0.0,1.0,0.0,0.0,2018-08-28,left_only,False,False,1.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0,-0.0011328378341262102,1.3074962176823983,0.601165641507146
2018-08-29,-0.0015936503104115873,0.005380935296452671,0.0013237002883321747,-0.00011987063237062223,0.0,1.0,0.0,0.0,2018-08-29,left_only,False,False,1.0,-0.0015936503104115873,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,-0.0015936503104115873,-0.02058493810720574,1.3054125259292269,0.5887906839845428
2018-08-30,0.0007980178822182271,-0.004048532182353903,0.002148720248714042,0.0007207579048811308,0.0,1.0,0.0,0.0,2018-08-30,left_only,False,False,1.0,0.0007980178822182271,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0007980178822182271,0.008770868286940958,1.30645426846859,0.5939548895223491
2018-08-31,0.004386033602185702,3.46270569462348e-05,-0.0023087965388594034,0.0002400795956940538,0.0,1.0,0.0,0.0,2018-08-31,left_only,False,False,1.0,0.004386033602185702,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.004386033602185702,0.05299122953761093,1.3121844207898121,0.6254292894080142
2018-09-04,0.004366801566315637,-0.0017220971780945726,-0.005781595509088966,-0.00022845000001925353,0.0,1.0,0.0,0.0,2018-09-04,left_only,False,False,1.0,0.004366801566315637,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.004366801566315637,0.05032354658759419,1.317914469773812,0.6569031093907843
2018-09-05,-0.0035573677595639452,-0.0026918292236216557,-0.002666086885812824,0.0,0.0,1.0,0.0,0.0,2018-09-05,left_only,False,False,1.0,-0.0035573677595639452,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,-0.0035573677595639452,-0.04108887537015837,1.313226163329176,0.6299116993987569
2018-09-06,0.0,-0.0030099410384069047,0.003675773294070872,0.0003601634528620501,0.0,1.0,0.0,0.0,2018-09-06,left_only,False,False,1.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.001082366858270123,1.313226163329176,0.6292299038516911
2018-09-07,0.0027767194028529563,-0.0019431076294512684,-0.008489576756278927,-0.0010810655495784305,0.0,1.0,0.0,0.0,2018-09-07,left_only,False,False,1.0,0.0027767194028529563,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0027767194028529563,0.03143721839829605,1.3168726238972261,0.6490111417618155
2018-09-10,-0.0019778005153865408,0.0017382092731539345,0.0036933900084881177,0.0001203663654869569,0.0,1.0,0.0,0.0,2018-09-10,left_only,False,False,1.0,-0.0019778005153865408,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0019778005153865408,-0.023570732656557625,1.3142681125429838,0.6337134736482205
2018-09-11,0.0007927194357399969,0.0032974160860002044,-0.00761039240783834,-0.0006013733433037904,0.0,1.0,0.0,0.0,2018-09-11,left_only,False,False,1.0,0.0007927194357399969,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0007927194357399969,0.008150032554886888,1.31530995841957,0.6388782590889239
2018-09-12,-0.0035644118822528714,0.00024218337203629758,0.0023595144123962353,0.0,0.0,1.0,0.0,0.0,2018-09-12,left_only,False,False,1.0,-0.0035644118822528714,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0035644118822528714,-0.04224812725748206,1.3106216519749339,0.6118868490968965
2018-09-13,-0.0027822373928857447,0.005914614781145078,0.001513574676289542,0.00012003801429116834,0.0,1.0,0.0,0.0,2018-09-13,left_only,False,False,1.0,-0.0027822373928857447,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0027822373928857447,-0.03455676328959778,1.3069751914068835,0.5907420200926372
2018-09-14,0.003587142644681185,0.00017179982872139732,-0.004785393933061988,-0.000361036416881122,0.0,1.0,0.0,0.0,2018-09-14,left_only,False,False,1.0,0.003587142644681185,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.003587142644681185,0.04338242079660426,1.3116634978515194,0.616369838990532
2018-09-17,-0.004765682610312183,-0.005294287537848108,0.0,-0.00024052028885235277,0.0,1.0,0.0,0.0,2018-09-17,left_only,False,False,1.0,-0.004765682610312183,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,-0.004765682610312183,-0.0580182535040209,1.305412525929227,0.5806091374197467
2018-09-18,0.001596194085611513,0.0054261225037484095,-0.010459677844082194,-0.00012048231185368685,0.0,1.0,0.0,0.0,2018-09-18,left_only,False,False,1.0,0.001596194085611513,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.001596194085611513,0.018965196582001242,1.3074962176823985,0.5916205038482184
2018-09-19,-0.0003984916120360893,0.0010658631605267033,-0.0059668475867485915,-0.00024128354730301727,0.0,1.0,0.0,0.0,2018-09-19,left_only,False,False,1.0,-0.0003984916120360893,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.0003984916120360893,-0.006094558792997029,1.3069751914068832,0.5880148379043729
2018-09-20,-0.007174127157482224,0.008103727714748654,0.004630738989714223,0.00036186768961310456,0.0,0.0,0.0,1.0,2018-09-20,left_only,False,False,1.0,-0.007174127157482224,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.007174127157482224,-0.0906437409320412,1.2975987851920556,0.5347149732731727
2018-09-21,0.0032116117507974273,-0.0009137077720279274,-0.00042686145837012024,-0.00024067477051115116,0.0,0.0,0.0,1.0,2018-09-21,left_only,False,False,1.0,0.0032116117507974273,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0032116117507974273,0.04246099237698164,1.301766168698399,0.5574195016771829
2018-09-24,0.0,-0.0033218634302085714,-0.002562049491921181,0.0,0.0,1.0,0.0,0.0,2018-09-24,left_only,False,False,1.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.0,-0.0012231282633913265,1.301766168698399,0.5567377061301161
2018-09-25,0.0008002531978574812,-0.0009277381183229183,-0.0010273240582096,0.0001202213929136775,0.0,1.0,0.0,0.0,2018-09-25,left_only,False,False,1.0,0.0008002531978574812,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.0008002531978574812,0.009275832193414546,1.3028079112377626,0.5619019116679256
2018-09-26,0.00039992563064839004,-0.0029924176213428355,0.007027730149754552,0.00012049682959025532,1.0,0.0,0.0,0.0,2018-09-26,left_only,False,False,1.0,0.00039992563064839004,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.00039992563064839004,0.003990153446993272,1.3033289375132782,0.5641439865176394
2018-09-27,0.007194197830608484,0.0027942733242538598,0.0006806610194916018,0.0,1.0,0.0,0.0,0.0,2018-09-27,left_only,False,False,1.0,0.007194197830608484,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.007194197830608484,0.09206208836446139,1.3127053437281055,0.6160802600547058
2018-09-28,0.002380989492189567,0.00010338715974356205,-0.0026361562730238264,0.000481736011950451,1.0,0.0,0.0,0.0,2018-09-28,left_only,False,False,1.0,0.002380989492189567,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.002380989492189567,0.02736323253523021,1.3158308813578632,0.6329382074709479
2018-10-01,0.0015834773643548239,0.0034740588819293095,-0.007341380837489697,-0.00027725594451322166,0.0,1.0,0.0,0.0,2018-10-01,left_only,False,False,1.0,0.0015834773643548239,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0015834773643548239,0.01739630566714223,1.3179144697738123,0.6439489939965256
2018-10-02,0.0015809739279262214,-0.0005829097125377158,0.0061126536572866375,0.0003618560801963433,0.0,1.0,0.0,0.0,2018-10-02,left_only,False,False,1.0,0.0015809739279262214,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0015809739279262214,0.01709884886571622,1.3199980581897615,0.6549597805221022
2018-10-03,0.0031571133612562363,0.0005488151186241463,-0.0173711918176519,-0.0004826221271526654,0.0,1.0,0.0,0.0,2018-10-03,left_only,False,False,1.0,0.0031571133612562363,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0031571133612562363,0.034665530738255734,1.3241654416961046,0.6776643089261124
2018-10-04,0.00039339717069308833,-0.00781573525743251,-0.007053832081723499,-0.00024113775283962635,0.0,1.0,0.0,0.0,2018-10-04,left_only,False,False,1.0,0.00039339717069308833,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.00039339717069308833,0.0033076774404290354,1.3246863646343974,0.6799058038729312
2018-10-05,-0.0011797274106539746,-0.005596588996216623,-0.008594848896272045,-0.0001202114252262243,1.0,0.0,0.0,0.0,2018-10-05,left_only,False,False,1.0,-0.0011797274106539746,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.0011797274106539746,-0.013901436014932433,1.3231235958195187,0.6704541368442104
2018-10-08,0.0011811208112502136,0.0,-0.003361588859094655,-0.00024141820146339477,1.0,0.0,0.0,0.0,2018-10-08,left_only,False,False,1.0,0.0011811208112502136,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0011811208112502136,0.012063578237667683,1.3246863646343974,0.6785422127787984
2018-10-09,-0.0003932424702179915,-0.0014594587816600946,0.010118487240396545,0.00036173140775974666,1.0,0.0,0.0,0.0,2018-10-09,left_only,False,False,1.0,-0.0003932424702179915,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0003932424702179915,-0.005312987126013469,1.3241654416961044,0.674937126737848
2018-10-10,-0.001180191512079376,-0.03166310620303836,-0.002723853199707582,0.00024119591428028997,1.0,0.0,0.0,0.0,2018-10-10,left_only,False,False,1.0,-0.001180191512079376,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,-0.001180191512079376,-0.014003774061744245,1.322602672881226,0.6654854597091283
2018-10-11,-0.005513911782568326,-0.022026827724181963,0.012159544983336268,0.00036199645828927096,1.0,0.0,0.0,0.0,2018-10-11,left_only,False,False,1.0,-0.005513911782568326,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.005513911782568326,-0.0625208290408753,1.3153099584195698,0.6238787570534656
2018-10-12,0.0031682875526375387,0.013888425950063343,-0.0034818544731280987,0.0,1.0,0.0,0.0,0.0,2018-10-12,left_only,False,False,1.0,0.0031682875526375387,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.0031682875526375387,0.03639160372817529,1.3194772385886906,0.6465827055545819
2018-10-15,-0.002368691327997441,-0.0056170497309183665,-0.00043689744982766676,0.00036176888955585795,1.0,0.0,0.0,0.0,2018-10-15,left_only,False,False,1.0,-0.002368691327997441,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,-0.002368691327997441,-0.02818039896667235,1.3163518042961555,0.6283617469471033
2018-10-16,0.0003956538057461323,0.02186586794844203,0.0022720042733022083,-0.00036163806015643285,1.0,0.0,0.0,0.0,2018-10-16,left_only,False,False,1.0,0.0003956538057461323,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,0.0003956538057461323,0.0035662817713049133,1.3168726238972261,0.6306026619910261
2018-10-17,0.005142406894711238,0.00017832334632883473,-0.005929234719965537,0.0,1.0,0.0,0.0,0.0,2018-10-17,left_only,False,False,1.0,0.005142406894711238,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.005142406894711238,0.059182117710550486,1.3236445187578116,0.6679230629615655
2018-10-18,0.004329071922270611,-0.014440913840139125,-0.0003507261486572766,0.0006027228082536862,1.0,0.0,0.0,0.0,2018-10-18,left_only,False,False,1.0,0.004329071922270611,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.004329071922270611,0.04712279247568696,1.3293746710790335,0.6993974628472285
2018-10-19,-0.001959355842527488,-0.0005425932109492937,-0.002193899358397311,-0.0006023597522921698,1.0,0.0,0.0,0.0,2018-10-19,both,True,False,1.0,-0.001959355842527488,False,True,0.0,-0.0,False,True,0.0,-0.0,False,True,0.0,-0.0,-0.001959355842527488,-0.02187429713728417,1.3267699530503467,0.6840986349278455
2018-10-22,0.0035336242231425175,-0.004488770976181389,-0.001319306831740752,-0.00024095391869782823,1.0,0.0,0.0,0.0,2018-10-22,left_only,False,False,1.0,0.0035336242231425175,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0035336242231425175,0.03746216932679447,1.331458259494983,0.7097264538257414
2018-10-23,-0.0015648920280383338,-0.005090853387085037,0.003170227097099909,0.0006028680716780865,1.0,0.0,0.0,0.0,2018-10-23,left_only,False,False,1.0,-0.0015648920280383338,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0015648920280383338,-0.01743541832632567,1.3293746710790335,0.6973520762060299
2018-10-24,0.0050939676155155045,-0.03029844632453338,0.007549257565804934,0.0015664546620657305,1.0,0.0,0.0,0.0,2018-10-24,left_only,False,False,1.0,0.0050939676155155045,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0050939676155155045,0.05351646942916588,1.3361464626023967,0.7346718972736752
2018-10-25,0.0027290874691598965,0.017940486753883933,-0.00418170279903507,-0.0003607832901142416,1.0,0.0,0.0,0.0,2018-10-25,left_only,False,False,1.0,0.0027290874691598965,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0027290874691598965,0.02692526825040198,1.3397929231704473,0.7544531351838006
2018-10-26,-0.0027216598214457877,-0.017587428745250766,0.006036467588377503,0.0006017796323676272,1.0,0.0,0.0,0.0,2018-10-26,left_only,False,False,1.0,-0.0027216598214457877,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0027216598214457877,-0.028026696448291477,1.336146462602397,0.7333083061795425
2018-10-29,0.0027290874691598965,-0.00554027924224143,-0.0022611028416571477,0.0003608891731030628,1.0,0.0,0.0,0.0,2018-10-29,left_only,False,False,1.0,0.0027290874691598965,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.0027290874691598965,0.02697533594455459,1.3397929231704475,0.7530895440896679
2018-10-30,0.004276816875879774,0.014818544238091258,-0.004967999954883839,-0.0004810761926816731,1.0,0.0,0.0,0.0,2018-10-30,left_only,False,False,1.0,0.004276816875879774,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.004276816875879774,0.041792931836300395,1.3455229721544473,0.7845633640724379
2018-10-31,-0.000387229565230629,0.010680923663630049,-0.005080726156838522,-0.00048111498397540586,1.0,0.0,0.0,0.0,2018-10-31,left_only,False,False,1.0,-0.000387229565230629,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.000387229565230629,-0.004595761297251366,1.3450019458789322,0.7809576981285924
2018-11-01,-0.006583992910692782,0.010641757561514531,0.0009265802549816016,0.0005545320727040615,1.0,0.0,0.0,0.0,2018-11-01,left_only,False,False,1.0,-0.006583992910692782,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.006583992910692782,-0.06450614963913259,1.3361464626023973,0.7305811239912768
2018-11-02,0.002339140490966507,-0.005923089149530325,-0.012432715107532855,-0.0012050123657358913,1.0,0.0,0.0,0.0,2018-11-02,left_only,False,False,1.0,0.002339140490966507,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.002339140490966507,0.023073916037212427,1.3392718968949322,0.7474384915046238
2018-11-05,-0.0003888826475624274,0.0055169011663411816,0.0039284555613505745,0.0003618240680158813,1.0,0.0,0.0,0.0,2018-11-05,left_only,False,False,1.0,-0.0003888826475624274,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0003888826475624274,-0.004822478610648551,1.3387510772938618,0.7438339853665673
2018-11-06,-0.002334589563022127,0.0063282043521384335,-0.0006223252104043953,-0.00024112879914095497,1.0,0.0,0.0,0.0,2018-11-06,left_only,False,False,1.0,-0.002334589563022127,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,-0.002334589563022127,-0.024496001750307306,1.335625643001327,0.7256130267590898
2018-11-07,-0.0019501856993656697,0.02140841637203561,0.0013346790094772576,-0.00036216633352315064,1.0,0.0,0.0,0.0,2018-11-07,left_only,False,False,1.0,-0.0019501856993656697,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,-0.0019501856993656697,-0.021084003945901486,1.3330209249726397,0.7103141988397036
2018-11-08,0.0058617565020999685,-0.0018145063365863079,-8.89139328573707e-05,-0.0001204441493820596,1.0,0.0,0.0,0.0,2018-11-08,left_only,False,False,1.0,0.0058617565020999685,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,0.0058617565020999685,0.06077248903614452,1.3408347690470335,0.7534817607009072
2018-11-09,0.0019424551140578838,-0.00976814187509345,0.007465904101216392,0.000482799845295645,1.0,0.0,0.0,0.0,2018-11-09,left_only,False,False,1.0,0.0019424551140578838,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0019424551140578838,0.018492918802041514,1.3434392804012756,0.7674158377203684
2018-11-12,0.00891817075849799,-0.018685272009347664,0.006528678718601411,0.0007237538183513248,1.0,0.0,0.0,0.0,2018-11-12,left_only,False,False,1.0,0.00891817075849799,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.00891817075849799,0.08672315938147368,1.3554203013075679,0.833968563726859
2018-11-13,-0.003458855605815492,-0.001871232527800526,-0.0006135424982081084,0.00012079547629140208,1.0,0.0,0.0,0.0,2018-11-13,left_only,False,False,1.0,-0.003458855605815492,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,-0.003458855605815492,-0.032364325543059125,1.350732098200154,0.8069777336377255
2018-11-14,-0.003470784307590069,-0.0068365231138313165,0.0006139191637055674,0.0007226610583721538,1.0,0.0,0.0,0.0,2018-11-14,left_only,False,False,1.0,-0.003470784307590069,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.003470784307590069,-0.033446090345726986,1.3460439984299628,0.7799874834514882
2018-11-15,0.002321863890748066,0.01043648016005072,-0.00043823427995914876,0.00048248569231024163,1.0,0.0,0.0,0.0,2018-11-15,left_only,False,False,1.0,0.002321863890748066,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.002321863890748066,0.021611612965710236,1.3491693293852756,0.79684427106194
2018-11-16,-0.00733594536636295,0.002600542701055364,0.005787635010954029,0.0007221760519064979,1.0,0.0,0.0,0.0,2018-11-16,left_only,False,False,1.0,-0.00733594536636295,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.00733594536636295,-0.0705579961728926,1.3392718968949326,0.7406205360339603
2018-11-19,-0.0007778424543805063,-0.0169144598213109,0.0027895807938091988,0.0008422032938673052,1.0,0.0,0.0,0.0,2018-11-19,left_only,False,False,1.0,-0.0007778424543805063,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0007778424543805063,-0.00881395574972521,1.338230154355569,0.7340927394020191
2018-11-20,0.005060259254600741,-0.018506161344075234,0.00034778154369230485,-0.00024070167229028883,1.0,0.0,0.0,0.0,2018-11-20,left_only,False,False,1.0,0.005060259254600741,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,0.005060259254600741,0.05083801959142864,1.3450019458789326,0.7714125604696646
2018-11-21,0.0,0.003407544622549219,-0.0003476606337404764,0.0,1.0,0.0,0.0,0.0,2018-11-21,left_only,False,False,1.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.0,-0.0008838273862830093,1.3450019458789326,0.7707307649225987
2018-11-23,0.0019366673586536098,-0.006678544090758853,0.0010432726861984154,-0.00023979812344021578,1.0,0.0,0.0,0.0,2018-11-23,left_only,False,False,1.0,0.0019366673586536098,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,0.0019366673586536098,0.01808130330640778,1.347606767244842,0.7846665816507439
2018-11-26,0.001932617199856157,0.016144199279048532,-0.002258008480791718,0.00011973547404342533,1.0,0.0,0.0,0.0,2018-11-26,left_only,False,False,1.0,0.001932617199856157,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,0.001932617199856157,0.017757219999424034,1.350211175261862,0.7986000787673122
2018-11-27,0.0027006594485807778,0.0033644270391974818,0.0011317754085631293,0.00012010578540633254,1.0,0.0,0.0,0.0,2018-11-27,left_only,False,False,1.0,0.0027006594485807778,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.0027006594485807778,0.024769892260288806,1.3538576358299124,0.8183813166774366
2018-11-28,-0.005001925373367744,0.023025165553199445,-0.004869435705381675,0.0003608509852732755,1.0,0.0,0.0,0.0,2018-11-28,left_only,False,False,1.0,-0.005001925373367744,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,-0.005001925373367744,-0.04726890909695225,1.347085740969327,0.7796973246127668
2018-11-29,-0.0015468912089401377,-0.002185057974565474,0.003931919892690372,0.00024019219989535046,1.0,0.0,0.0,0.0,2018-11-29,left_only,False,False,1.0,-0.0015468912089401377,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,-0.0015468912089401377,-0.015872232768844752,1.345001945878933,0.7673217871872674
2018-11-30,0.003873027395157491,0.006095610626255743,0.0037423040311981293,0.00036044201279805677,1.0,0.0,0.0,0.0,2018-11-30,left_only,False,False,1.0,0.003873027395157491,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,0.003873027395157491,0.037208782375954375,1.3502111752618624,0.7958728965790468
